Filename	**REDACTED**
Instrument name	HR20 **REDACTED**
Operator	**REDACTED**
rundate	**REDACTED**
Sample name	**REDACTED**
Geometry name	8 mm parallel plate, ETC Stainless steel, Disposable
Procedure name	Options
	Sample
	Options
	Time sweep
	Stress relaxation
	Time sweep
	Stress relaxation
	Time sweep
	Stress relaxation
	Time sweep
	Stress relaxation
	End of test
proceduresegments	Time sweep#Stress relaxation#Time sweep#Stress relaxation#Time sweep#Stress relaxation#Time sweep#Stress relaxation#End of test
[step]
Time sweep - 1
Storage modulus	Loss modulus	Tan(delta)	Angular frequency	Oscillation torque	Step time	Temperature	Raw phase	Oscillation displacement
MPa	MPa		rad/s	µN.m	min	°C	°	rad
417,517	0,0197930	19,71	0,0408852	150,00	0,943135	779,406
409,811	0,0197930	19,99	0,0401274	150,00	0,972727	779,344
401,968	0,0197930	20,27	0,0393597	150,00	0,938511	779,348
395,240	0,0197930	20,55	0,0386999	149,99	0,938991	779,328
388,138	0,0197930	20,83	0,0380058	150,00	0,918078	779,355
380,648	0,0197930	21,11	0,0372700	150,01	0,938242	779,305
373,612	0,0197930	21,39	0,0365809	150,00	0,950679	779,301
366,953	0,0197930	21,67	0,0359287	150,00	0,917439	779,297
360,474	0,0197930	21,95	0,0352925	150,00	0,926643	779,254
353,950	0,0197930	22,23	0,0346507	150,00	0,983976	779,187
345,407	0,0197930	22,65	0,0338105	150,00	0,981499	779,098
333,606	0,0197930	23,21	0,0326558	150,00	0,932744	779,109
322,577	0,0197930	23,77	0,0315713	150,01	0,997950	778,988
311,812	0,0197930	24,33	0,0305153	150,00	0,940666	778,926
301,620	0,0197930	24,89	0,0295153	149,99	1,03174	778,859
291,996	0,0197930	25,44	0,0285730	149,99	0,968887	778,844
282,876	0,0197930	26,00	0,0276787	150,00	0,986737	778,793
274,000	0,0197930	26,56	0,0268069	150,01	0,994985	778,695
266,381	0,0197930	27,12	0,0260612	150,00	0,946384	778,687
258,726	0,0197930	27,68	0,0253117	150,00	0,937596	778,668
251,966	0,0197930	28,24	0,0246484	150,00	0,946197	778,605
244,997	0,0197930	28,80	0,0239654	150,00	0,930608	778,566
238,527	0,0197930	29,36	0,0233293	150,00	0,994534	778,461
231,496	0,0197930	29,92	0,0226392	150,00	0,934041	778,375
225,133	0,0197930	30,48	0,0220133	149,99	1,00903	778,246
219,240	0,0197930	31,04	0,0214369	150,00	0,930336	778,242
214,020	0,0197930	31,60	0,0209230	150,00	0,976741	778,109
208,637	0,0197930	32,16	0,0203959	150,00	0,987949	778,078
203,223	0,0197930	32,71	0,0198661	150,00	0,939227	778,059
197,698	0,0197930	33,27	0,0193239	150,01	0,960005	777,973
192,581	0,0197930	33,83	0,0188241	150,01	0,917509	777,984
187,999	0,0197930	34,39	0,0183726	149,99	0,999699	777,832
184,125	0,0197930	34,95	0,0179930	150,00	0,964003	777,789
179,771	0,0197930	35,51	0,0175665	149,99	0,955356	777,746
175,396	0,0197930	36,07	0,0171374	150,00	0,977212	777,672
171,088	0,0197930	36,63	0,0167153	150,00	0,987087	777,617
167,060	0,0197930	37,19	0,0163205	150,00	0,974581	777,559
162,829	0,0197930	37,75	0,0159075	150,00	0,971226	777,574
159,121	0,0197930	38,31	0,0155437	149,99	0,986908	777,496
155,571	0,0197930	38,87	0,0151973	149,99	0,953782	777,516
152,626	0,0197930	39,43	0,0149085	150,00	0,980072	777,457
149,359	0,0197930	39,99	0,0145878	149,99	0,978579	777,375
146,243	0,0197930	40,54	0,0142819	149,99	1,03483	777,289
142,799	0,0197930	41,10	0,0139455	150,01	0,980918	777,285
139,638	0,0197930	41,66	0,0136350	150,01	0,949581	777,180
136,929	0,0197930	42,22	0,0133699	150,01	0,978831	777,148
134,249	0,0197930	42,78	0,0131064	150,01	1,02508	777,039
131,887	0,0197930	43,34	0,0128762	150,00	0,961969	777,066
129,024	0,0197930	43,90	0,0125966	150,00	0,956747	777,055
126,378	0,0197930	44,46	0,0123358	150,00	1,01327	776,902
123,222	0,0197930	45,30	0,0120268	149,99	0,954169	776,840
118,389	0,0197930	46,42	0,0115538	150,00	0,992513	776,754
114,265	0,0197930	47,53	0,0111488	150,00	1,10381	776,582
110,265	0,0197930	48,65	0,0107577	150,00	0,934338	776,523
105,832	0,0197930	49,77	0,0103234	150,00	1,03517	776,391
101,904	0,0197930	50,89	9,93996e-3	150,00	0,961868	776,363
98,5506	0,0197930	52,01	9,61093e-3	149,99	1,03457	776,207
94,9147	0,0197930	53,13	9,25658e-3	150,00	0,938088	776,227
92,3031	0,0197930	54,25	9,00056e-3	150,00	0,949768	776,113
88,7617	0,0197930	55,36	8,65402e-3	150,01	0,947991	776,004
85,9303	0,0197930	56,48	8,37675e-3	150,00	0,978502	775,891
83,2674	0,0197930	57,60	8,11675e-3	149,99	0,929409	775,852
80,4281	0,0197930	58,72	7,83844e-3	150,01	0,982687	775,699

[step]
Time sweep - 5
Storage modulus	Loss modulus	Tan(delta)	Angular frequency	Oscillation torque	Step time	Temperature	Raw phase	Oscillation displacement
MPa	MPa		rad/s	µN.m	min	°C	°	rad
2,60833	4,37502e-3	1,67732e-3	10,0001	2625,70	0,10	129,99	0,0960067	1,94824e-3
2,60898	4,62166e-3	1,77144e-3	10,0001	2612,44	0,21	129,99	0,101394	1,93755e-3
2,60976	4,69228e-3	1,79797e-3	10,0001	2613,64	0,31	129,99	0,102912	1,93750e-3
2,61044	4,72775e-3	1,81109e-3	10,0001	2615,01	0,41	129,99	0,103663	1,93743e-3
2,61181	4,81392e-3	1,84313e-3	10,0001	2616,53	0,52	129,99	0,105496	1,93734e-3
2,61249	4,80227e-3	1,83820e-3	10,0001	2618,07	0,62	130,00	0,105214	1,93740e-3
2,61352	4,84477e-3	1,85373e-3	10,0001	2619,61	0,72	129,99	0,106102	1,93736e-3
2,61431	4,85626e-3	1,85757e-3	10,0001	2621,10	0,83	129,99	0,106322	1,93747e-3
2,61543	4,95748e-3	1,89547e-3	10,0001	2622,60	0,93	129,99	0,108491	1,93731e-3
2,61660	4,94779e-3	1,89092e-3	10,0001	2624,26	1,03	130,00	0,108230	1,93734e-3
2,61748	4,94143e-3	1,88785e-3	10,0001	2625,77	1,14	129,99	0,108054	1,93747e-3
2,61839	4,98088e-3	1,90227e-3	10,0001	2627,17	1,24	129,99	0,108879	1,93741e-3
2,61899	4,98257e-3	1,90248e-3	10,0001	2628,59	1,34	129,99	0,108891	1,93747e-3
2,62004	4,98766e-3	1,90366e-3	10,0001	2630,03	1,45	130,00	0,108958	1,93737e-3
2,62099	5,02674e-3	1,91788e-3	10,0001	2631,56	1,55	130,00	0,109772	1,93744e-3
2,62163	5,08654e-3	1,94022e-3	10,0001	2632,91	1,66	130,00	0,111050	1,93749e-3
2,62255	5,00150e-3	1,90711e-3	10,0001	2634,19	1,76	129,99	0,109155	1,93751e-3
2,62312	4,95946e-3	1,89067e-3	10,0001	2635,40	1,86	130,00	0,108214	1,93755e-3
2,62404	4,98643e-3	1,90029e-3	10,0001	2636,68	1,97	130,00	0,108764	1,93743e-3
2,62495	5,05314e-3	1,92504e-3	10,0001	2637,97	2,07	130,00	0,110181	1,93757e-3
2,62596	5,03585e-3	1,91772e-3	10,0001	2639,19	2,17	129,99	0,109761	1,93751e-3
2,62670	5,12324e-3	1,95045e-3	10,0001	2640,50	2,28	129,99	0,111634	1,93745e-3
2,62746	5,05214e-3	1,92282e-3	10,0001	2641,74	2,38	129,99	0,110053	1,93760e-3
2,62801	5,12790e-3	1,95125e-3	10,0001	2642,82	2,48	129,99	0,111680	1,93758e-3
2,62915	5,10393e-3	1,94128e-3	10,0001	2643,99	2,59	129,99	0,111109	1,93750e-3
2,63011	5,06178e-3	1,92455e-3	10,0001	2645,24	2,69	130,00	0,110151	1,93753e-3
2,63075	5,09354e-3	1,93616e-3	10,0001	2646,40	2,80	130,00	0,110815	1,93757e-3
2,63144	5,05175e-3	1,91977e-3	10,0001	2647,45	2,90	130,00	0,109877	1,93760e-3
2,63194	5,16792e-3	1,96354e-3	10,0001	2648,55	3,00	130,00	0,112382	1,93757e-3
2,63297	5,10145e-3	1,93753e-3	10,0001	2649,63	3,11	130,00	0,110893	1,93762e-3
2,63346	5,17567e-3	1,96535e-3	10,0001	2650,62	3,21	130,00	0,112485	1,93763e-3
2,63415	5,11926e-3	1,94342e-3	10,0001	2651,61	3,31	130,00	0,111230	1,93760e-3
2,63482	5,07986e-3	1,92797e-3	10,0001	2652,69	3,41	130,00	0,110346	1,93758e-3
2,63591	5,13518e-3	1,94816e-3	10,0001	2653,75	3,52	129,99	0,111501	1,93760e-3
2,63663	5,09679e-3	1,93307e-3	10,0001	2654,79	3,62	129,99	0,110637	1,93760e-3
2,63731	5,17378e-3	1,96176e-3	10,0001	2655,77	3,73	130,00	0,112279	1,93767e-3
2,63774	5,18109e-3	1,96421e-3	10,0001	2656,74	3,83	130,01	0,112419	1,93757e-3
2,63829	5,18395e-3	1,96489e-3	10,0001	2657,66	3,93	130,00	0,112458	1,93774e-3
2,63855	5,11264e-3	1,93767e-3	10,0001	2658,44	4,04	130,00	0,110900	1,93770e-3
2,63968	5,15852e-3	1,95422e-3	10,0001	2659,34	4,14	129,99	0,111847	1,93760e-3
2,64053	5,19108e-3	1,96592e-3	10,0001	2660,42	4,24	129,99	0,112516	1,93754e-3
2,64119	5,18257e-3	1,96221e-3	10,0001	2661,42	4,35	130,00	0,112304	1,93772e-3
2,64167	5,20523e-3	1,97043e-3	10,0001	2662,20	4,45	130,00	0,112774	1,93768e-3
2,64227	5,20158e-3	1,96860e-3	10,0001	2662,98	4,55	130,00	0,112669	1,93773e-3
2,64254	5,12870e-3	1,94082e-3	10,0001	2663,75	4,66	130,00	0,111079	1,93767e-3
2,64340	5,22436e-3	1,97638e-3	10,0001	2664,66	4,76	129,99	0,113114	1,93764e-3
2,64401	5,16703e-3	1,95424e-3	10,0001	2665,56	4,86	129,99	0,111847	1,93771e-3
2,64468	5,15043e-3	1,94747e-3	10,0001	2666,43	4,97	130,00	0,111459	1,93762e-3
2,64504	5,23865e-3	1,98055e-3	10,0001	2667,28	5,07	130,00	0,113352	1,93776e-3
2,64570	5,23774e-3	1,97972e-3	10,0001	2668,00	5,18	130,00	0,113305	1,93767e-3
2,64632	5,21692e-3	1,97139e-3	10,0001	2668,81	5,28	130,01	0,112827	1,93775e-3
2,64717	5,20420e-3	1,96595e-3	10,0001	2669,62	5,38	130,01	0,112516	1,93761e-3
2,64754	5,20754e-3	1,96693e-3	10,0001	2670,48	5,49	130,00	0,112572	1,93776e-3
2,64795	5,21474e-3	1,96935e-3	10,0001	2671,18	5,59	130,00	0,112710	1,93771e-3
2,64867	5,24025e-3	1,97844e-3	10,0001	2671,97	5,69	130,00	0,113231	1,93769e-3
2,64911	5,21158e-3	1,96730e-3	10,0001	2672,68	5,80	130,00	0,112593	1,93782e-3
2,64928	5,17776e-3	1,95440e-3	10,0001	2673,25	5,90	130,01	0,111854	1,93778e-3
2,65003	5,24226e-3	1,97819e-3	10,0001	2673,90	6,00	129,99	0,113216	1,93774e-3
2,65085	5,21047e-3	1,96559e-3	10,0001	2674,68	6,11	129,99	0,112494	1,93766e-3
2,65112	5,23063e-3	1,97299e-3	10,0001	2675,44	6,21	129,99	0,112918	1,93779e-3
2,65172	5,26916e-3	1,98708e-3	10,0001	2676,13	6,31	130,00	0,113724	1,93770e-3
2,65216	5,16893e-3	1,94895e-3	10,0001	2676,84	6,42	130,00	0,111542	1,93779e-3
2,65251	5,23752e-3	1,97455e-3	10,0001	2677,39	6,52	130,00	0,113007	1,93783e-3
2,65321	5,29071e-3	1,99408e-3	10,0001	2678,13	6,63	130,00	0,114124	1,93759e-3
2,65370	5,25764e-3	1,98125e-3	10,0001	2678,93	6,73	130,01	0,113390	1,93787e-3
2,65415	5,24244e-3	1,97519e-3	10,0001	2679,46	6,83	130,01	0,113043	1,93775e-3
2,65418	5,23332e-3	1,97172e-3	10,0001	2680,09	6,94	130,00	0,112845	1,93780e-3
2,65500	5,28346e-3	1,99000e-3	10,0001	2680,71	7,04	130,00	0,113890	1,93772e-3
2,65554	5,29486e-3	1,99389e-3	10,0001	2681,39	7,14	130,00	0,114113	1,93781e-3
2,65577	5,29013e-3	1,99194e-3	10,0001	2681,93	7,25	130,01	0,114001	1,93780e-3
2,65626	5,33477e-3	2,00838e-3	10,0001	2682,52	7,35	130,00	0,114942	1,93777e-3
2,65677	5,29908e-3	1,99456e-3	10,0001	2683,11	7,45	130,00	0,114151	1,93781e-3
2,65730	5,31884e-3	2,00159e-3	10,0001	2683,73	7,56	130,00	0,114553	1,93772e-3
2,65773	5,29621e-3	1,99275e-3	10,0001	2684,38	7,66	129,99	0,114047	1,93782e-3
2,65826	5,29832e-3	1,99315e-3	10,0001	2684,96	7,76	129,99	0,114070	1,93776e-3
2,65846	5,29223e-3	1,99071e-3	10,0001	2685,48	7,87	129,99	0,113930	1,93790e-3
2,65904	5,30889e-3	1,99655e-3	10,0001	2685,99	7,97	129,99	0,114264	1,93772e-3
2,65931	5,27965e-3	1,98534e-3	10,0001	2686,66	8,07	130,00	0,113623	1,93781e-3
2,65982	5,32957e-3	2,00374e-3	10,0001	2687,20	8,18	130,00	0,114675	1,93780e-3
2,66032	5,22118e-3	1,96261e-3	10,0001	2687,78	8,28	130,00	0,112321	1,93777e-3
2,66049	5,27293e-3	1,98194e-3	10,0001	2688,33	8,39	130,00	0,113428	1,93786e-3
2,66114	5,32654e-3	2,00160e-3	10,0001	2688,86	8,49	130,00	0,114553	1,93777e-3
2,66172	5,27626e-3	1,98227e-3	10,0001	2689,47	8,59	130,01	0,113447	1,93781e-3
2,66173	5,30528e-3	1,99317e-3	10,0001	2690,01	8,70	130,01	0,114070	1,93782e-3
2,66203	5,34348e-3	2,00730e-3	10,0001	2690,41	8,80	129,99	0,114878	1,93791e-3
2,66228	5,34012e-3	2,00584e-3	10,0001	2690,90	8,90	129,99	0,114795	1,93776e-3
2,66238	5,34954e-3	2,00931e-3	10,0001	2691,56	9,01	130,00	0,114993	1,93778e-3
2,66268	5,31162e-3	1,99484e-3	10,0001	2692,06	9,11	130,00	0,114165	1,93790e-3
2,66297	5,42283e-3	2,03639e-3	10,0001	2692,52	9,21	130,00	0,116543	1,93778e-3
2,66315	5,43552e-3	2,04101e-3	10,0001	2693,12	9,32	130,00	0,116807	1,93779e-3
2,66354	5,40236e-3	2,02826e-3	10,0001	2693,67	9,42	130,00	0,116078	1,93785e-3
2,66388	5,45309e-3	2,04705e-3	10,0001	2694,16	9,52	130,00	0,117153	1,93781e-3
2,66405	5,37345e-3	2,01702e-3	10,0001	2694,64	9,63	130,00	0,115434	1,93786e-3
2,66431	5,43770e-3	2,04094e-3	10,0001	2695,02	9,73	129,99	0,116803	1,93791e-3
2,66483	5,41093e-3	2,03050e-3	10,0001	2695,41	9,84	129,99	0,116205	1,93782e-3
2,66542	5,38084e-3	2,01876e-3	10,0001	2696,00	9,94	130,00	0,115533	1,93776e-3
2,66601	5,33967e-3	2,00287e-3	10,0001	2696,62	10,04	130,00	0,114624	1,93779e-3
2,66625	5,39666e-3	2,02406e-3	10,0001	2697,13	10,15	130,01	0,115837	1,93786e-3
2,66650	5,42487e-3	2,03445e-3	10,0001	2697,49	10,25	130,00	0,116431	1,93791e-3
2,66687	5,37733e-3	2,01635e-3	10,0001	2697,86	10,35	130,00	0,115395	1,93787e-3
2,66734	5,43726e-3	2,03846e-3	10,0001	2698,33	10,46	130,01	0,116660	1,93779e-3
2,66784	5,46355e-3	2,04793e-3	10,0001	2698,87	10,56	130,01	0,117202	1,93783e-3
2,66793	5,39035e-3	2,02042e-3	10,0001	2699,28	10,66	130,01	0,115628	1,93790e-3
2,66840	5,41258e-3	2,02840e-3	10,0001	2699,62	10,77	130,01	0,116085	1,93787e-3
2,66863	5,38691e-3	2,01861e-3	10,0001	2700,06	10,87	130,01	0,115524	1,93783e-3
2,66896	5,47852e-3	2,05268e-3	10,0001	2700,50	10,97	130,01	0,117474	1,93787e-3
2,66934	5,45544e-3	2,04374e-3	10,0001	2700,97	11,08	130,01	0,116962	1,93781e-3
2,66983	5,44451e-3	2,03928e-3	10,0001	2701,42	11,18	130,00	0,116707	1,93792e-3
2,67002	5,42359e-3	2,03129e-3	10,0001	2701,76	11,29	130,00	0,116249	1,93786e-3
2,67058	5,45292e-3	2,04185e-3	10,0001	2702,21	11,39	130,00	0,116854	1,93782e-3
2,67060	5,46743e-3	2,04727e-3	10,0001	2702,63	11,49	130,00	0,117164	1,93792e-3
2,67119	5,42801e-3	2,03206e-3	10,0001	2702,98	11,59	129,99	0,116293	1,93783e-3
2,67120	5,41136e-3	2,02581e-3	10,0001	2703,39	11,70	129,99	0,115936	1,93792e-3
2,67170	5,47192e-3	2,04810e-3	10,0001	2703,76	11,80	130,00	0,117211	1,93782e-3
2,67174	5,43945e-3	2,03592e-3	10,0001	2704,25	11,91	130,00	0,116514	1,93786e-3
2,67153	5,45094e-3	2,04038e-3	10,0001	2704,62	12,01	130,00	0,116769	1,93788e-3
2,67184	5,48420e-3	2,05259e-3	10,0001	2705,00	12,11	130,00	0,117468	1,93791e-3
2,67219	5,54854e-3	2,07640e-3	10,0001	2705,34	12,22	130,00	0,118830	1,93786e-3
2,67255	5,47869e-3	2,04998e-3	10,0001	2705,72	12,32	130,00	0,117319	1,93791e-3
2,67306	5,49243e-3	2,05473e-3	10,0001	2706,15	12,42	130,00	0,117590	1,93775e-3
2,67333	5,49064e-3	2,05386e-3	10,0001	2706,67	12,53	130,00	0,117540	1,93793e-3
2,67357	5,48274e-3	2,05072e-3	10,0001	2706,87	12,63	130,00	0,117360	1,93796e-3
2,67380	5,44572e-3	2,03670e-3	10,0001	2707,19	12,73	130,00	0,116558	1,93782e-3
2,67428	5,46445e-3	2,04333e-3	10,0001	2707,66	12,84	130,00	0,116938	1,93783e-3
2,67454	5,48698e-3	2,05156e-3	10,0001	2708,06	12,94	130,00	0,117408	1,93792e-3
2,67478	5,52751e-3	2,06653e-3	10,0001	2708,38	13,04	130,00	0,118265	1,93789e-3
2,67501	5,53020e-3	2,06735e-3	10,0001	2708,72	13,15	130,00	0,118312	1,93790e-3
2,67542	5,53076e-3	2,06725e-3	10,0001	2709,07	13,25	130,00	0,118306	1,93789e-3
2,67551	5,51850e-3	2,06260e-3	10,0001	2709,36	13,36	130,00	0,118040	1,93792e-3
2,67553	5,48610e-3	2,05047e-3	10,0001	2709,74	13,46	129,99	0,117346	1,93775e-3
2,67540	5,53214e-3	2,06778e-3	10,0001	2710,27	13,56	129,99	0,118336	1,93790e-3
2,67698	5,73652e-3	2,14291e-3	10,0001	2710,75	13,66	130,00	0,122635	1,93776e-3
2,67594	5,59505e-3	2,09087e-3	10,0001	2711,15	13,77	130,00	0,119657	1,93802e-3
2,67634	5,59165e-3	2,08929e-3	10,0001	2711,31	13,87	130,00	0,119567	1,93788e-3
2,67659	5,55476e-3	2,07531e-3	10,0001	2711,64	13,97	130,00	0,118767	1,93792e-3
2,67673	5,54378e-3	2,07110e-3	10,0001	2711,93	14,08	130,00	0,118526	1,93791e-3
2,67710	5,57760e-3	2,08345e-3	10,0001	2712,31	14,18	130,00	0,119232	1,93782e-3
2,67731	5,60464e-3	2,09339e-3	10,0001	2712,73	14,29	130,01	0,119801	1,93794e-3
2,67773	5,63026e-3	2,10262e-3	10,0001	2713,00	14,39	130,01	0,120330	1,93788e-3
2,67801	5,58239e-3	2,08453e-3	10,0001	2713,33	14,49	130,00	0,119294	1,93791e-3
2,67806	5,56730e-3	2,07886e-3	10,0001	2713,56	14,59	130,00	0,118969	1,93797e-3
2,67874	5,60520e-3	2,09248e-3	10,0001	2713,89	14,70	130,00	0,119749	1,93780e-3
2,67902	5,59570e-3	2,08871e-3	10,0001	2714,38	14,80	130,00	0,119533	1,93791e-3
2,67941	5,61738e-3	2,09650e-3	10,0001	2714,68	14,91	130,00	0,119979	1,93790e-3
2,67928	5,56029e-3	2,07529e-3	10,0001	2714,92	15,01	130,00	0,118765	1,93799e-3
2,67973	5,64079e-3	2,10498e-3	10,0001	2715,16	15,11	130,00	0,120464	1,93788e-3
2,67987	5,60880e-3	2,09294e-3	10,0001	2715,48	15,22	130,01	0,119775	1,93794e-3
2,68039	5,61231e-3	2,09384e-3	10,0001	2715,79	15,32	130,01	0,119826	1,93786e-3
2,68068	5,59362e-3	2,08664e-3	10,0001	2716,14	15,42	130,00	0,119414	1,93792e-3
2,68081	5,55706e-3	2,07291e-3	10,0001	2716,38	15,53	130,00	0,118628	1,93795e-3
2,68109	5,56718e-3	2,07646e-3	10,0001	2716,65	15,63	130,00	0,118831	1,93790e-3
2,68127	5,65977e-3	2,11086e-3	10,0001	2716,99	15,74	130,00	0,120800	1,93789e-3
2,68149	5,74999e-3	2,14433e-3	10,0001	2717,37	15,84	130,00	0,122715	1,93786e-3
2,68179	5,67294e-3	2,11536e-3	10,0001	2717,71	15,94	130,01	0,121057	1,93793e-3
2,68204	5,66796e-3	2,11330e-3	10,0001	2717,97	16,04	130,01	0,120940	1,93791e-3
2,68224	5,67074e-3	2,11418e-3	10,0001	2718,23	16,15	130,01	0,120990	1,93796e-3
2,68251	5,64210e-3	2,10330e-3	10,0001	2718,41	16,25	130,00	0,120367	1,93795e-3
2,68288	5,65171e-3	2,10659e-3	10,0001	2718,70	16,35	130,00	0,120555	1,93786e-3
2,68310	5,64659e-3	2,10450e-3	10,0001	2719,09	16,46	130,00	0,120436	1,93790e-3
2,68351	5,64661e-3	2,10419e-3	10,0001	2719,41	16,56	130,00	0,120418	1,93791e-3
2,68354	5,71996e-3	2,13150e-3	10,0001	2719,62	16,67	130,00	0,121981	1,93799e-3
2,68389	5,63555e-3	2,09977e-3	10,0001	2719,79	16,77	129,99	0,120165	1,93792e-3
2,68390	5,69425e-3	2,12163e-3	10,0001	2720,03	16,87	129,99	0,121416	1,93797e-3
2,68443	5,66669e-3	2,11094e-3	10,0001	2720,30	16,98	129,99	0,120804	1,93785e-3
2,68440	5,69928e-3	2,12311e-3	10,0001	2720,66	17,08	129,99	0,121500	1,93794e-3
2,68471	5,71909e-3	2,13025e-3	10,0001	2720,97	17,18	129,99	0,121909	1,93788e-3
2,68513	5,72088e-3	2,13058e-3	10,0001	2721,34	17,29	129,99	0,121928	1,93788e-3
2,68540	5,71557e-3	2,12839e-3	10,0001	2721,67	17,39	130,00	0,121802	1,93792e-3
2,68570	5,75016e-3	2,14103e-3	10,0001	2721,89	17,49	130,00	0,122526	1,93795e-3
2,68573	5,73435e-3	2,13512e-3	10,0001	2722,06	17,60	130,00	0,122187	1,93797e-3
2,68614	5,69848e-3	2,12144e-3	10,0001	2722,37	17,70	130,00	0,121405	1,93782e-3
2,68637	5,69117e-3	2,11854e-3	10,0001	2722,72	17,80	130,00	0,121238	1,93795e-3
2,68660	5,73394e-3	2,13427e-3	10,0001	2723,00	17,91	130,00	0,122139	1,93791e-3
2,68670	5,78289e-3	2,15241e-3	10,0001	2723,27	18,01	130,00	0,123177	1,93794e-3
2,68686	5,77700e-3	2,15009e-3	10,0001	2723,47	18,11	130,01	0,123044	1,93796e-3
2,68722	5,76452e-3	2,14516e-3	10,0001	2723,70	18,22	130,01	0,122762	1,93791e-3
2,68744	5,75715e-3	2,14224e-3	10,0001	2724,00	18,32	130,01	0,122595	1,93791e-3
2,68764	5,70836e-3	2,12393e-3	10,0001	2724,23	18,43	130,01	0,121547	1,93800e-3
2,68800	5,74348e-3	2,13671e-3	10,0001	2724,43	18,53	130,00	0,122278	1,93788e-3
2,68805	5,73092e-3	2,13200e-3	10,0001	2724,75	18,63	130,01	0,122008	1,93793e-3
2,68802	5,75003e-3	2,13913e-3	10,0001	2724,92	18,74	130,00	0,122416	1,93802e-3
2,68842	5,81529e-3	2,16309e-3	10,0001	2725,08	18,84	130,00	0,123788	1,93789e-3
2,68858	5,75497e-3	2,14052e-3	10,0001	2725,37	18,94	130,00	0,122496	1,93796e-3
2,68887	5,76321e-3	2,14336e-3	10,0001	2725,63	19,05	130,00	0,122658	1,93789e-3
2,68913	5,79681e-3	2,15565e-3	10,0001	2725,91	19,15	129,99	0,123361	1,93798e-3
2,68929	5,79403e-3	2,15449e-3	10,0001	2726,11	19,25	129,99	0,123295	1,93792e-3
2,68967	5,75066e-3	2,13806e-3	10,0001	2726,40	19,36	130,00	0,122355	1,93789e-3
2,68989	5,78943e-3	2,15230e-3	10,0001	2726,70	19,46	130,00	0,123169	1,93794e-3
2,69001	5,86069e-3	2,17868e-3	10,0001	2726,98	19,56	130,01	0,124679	1,93788e-3
2,69007	5,85665e-3	2,17713e-3	10,0001	2727,25	19,67	130,00	0,124591	1,93797e-3
2,69019	5,82752e-3	2,16621e-3	10,0001	2727,40	19,77	130,00	0,123966	1,93798e-3
2,69049	5,79921e-3	2,15545e-3	10,0001	2727,58	19,88	129,99	0,123350	1,93792e-3
2,69077	5,85555e-3	2,17616e-3	10,0001	2727,92	19,98	130,00	0,124535	1,93790e-3
2,69114	5,82571e-3	2,16478e-3	10,0001	2728,25	20,08	130,00	0,123883	1,93791e-3
2,69122	5,79054e-3	2,15164e-3	10,0001	2728,45	20,19	130,00	0,123132	1,93803e-3
2,69149	5,84314e-3	2,17097e-3	10,0001	2728,57	20,29	130,00	0,124237	1,93792e-3
2,69163	5,84826e-3	2,17276e-3	10,0001	2728,81	20,39	130,00	0,124340	1,93795e-3
2,69196	5,83816e-3	2,16874e-3	10,0001	2729,06	20,49	130,00	0,124110	1,93789e-3
2,69207	5,83252e-3	2,16655e-3	10,0001	2729,33	20,60	130,00	0,123985	1,93796e-3
2,69229	5,85193e-3	2,17359e-3	10,0001	2729,52	20,70	130,00	0,124387	1,93794e-3
2,69259	5,81443e-3	2,15942e-3	10,0001	2729,74	20,80	130,00	0,123576	1,93797e-3
2,69253	5,89097e-3	2,18789e-3	10,0001	2729,95	20,91	130,00	0,125206	1,93791e-3
2,69269	5,95177e-3	2,21034e-3	10,0001	2730,18	21,01	130,00	0,126490	1,93797e-3
2,69287	5,88448e-3	2,18521e-3	10,0001	2730,36	21,12	129,99	0,125052	1,93795e-3
2,69323	5,92889e-3	2,20141e-3	10,0001	2730,64	21,22	130,00	0,125979	1,93787e-3
2,69333	5,90770e-3	2,19346e-3	10,0001	2730,89	21,32	130,00	0,125524	1,93800e-3
2,69347	5,88179e-3	2,18373e-3	10,0001	2731,03	21,43	130,00	0,124967	1,93796e-3
2,69380	5,90790e-3	2,19315e-3	10,0001	2731,28	21,53	130,00	0,125507	1,93790e-3
2,69398	5,91149e-3	2,19434e-3	10,0001	2731,54	21,63	130,00	0,125574	1,93795e-3
2,69422	5,94657e-3	2,20715e-3	10,0001	2731,76	21,74	130,01	0,126308	1,93794e-3
2,69447	5,92228e-3	2,19793e-3	10,0001	2732,00	21,84	130,01	0,125780	1,93794e-3
2,69455	5,96669e-3	2,21436e-3	10,0001	2732,16	21,94	130,00	0,126720	1,93800e-3
2,69488	5,93365e-3	2,20182e-3	10,0001	2732,32	22,05	130,00	0,126003	1,93791e-3
2,69496	5,90455e-3	2,19096e-3	10,0001	2732,53	22,15	130,00	0,125381	1,93799e-3
2,69528	5,90853e-3	2,19217e-3	10,0001	2732,72	22,25	130,00	0,125450	1,93791e-3
2,69556	5,94658e-3	2,20606e-3	10,0001	2733,03	22,36	130,00	0,126245	1,93789e-3
2,69561	5,92471e-3	2,19791e-3	10,0001	2733,24	22,46	130,00	0,125779	1,93803e-3
2,69582	5,91481e-3	2,19407e-3	10,0001	2733,33	22,57	129,99	0,125558	1,93796e-3
2,69605	5,93944e-3	2,20302e-3	10,0001	2733,55	22,67	129,99	0,126071	1,93792e-3
2,69634	5,92125e-3	2,19603e-3	10,0001	2733,80	22,77	129,99	0,125671	1,93796e-3
